Context,Question,Answer,URL
"Cơ quan khí tượng Hàn Quốc cho biết đây là mức cao nhất được ghi nhận ở Triều Tiên trong 29 năm. Quân đội Triều Tiên đã điều động khoảng 10 máy bay, mỗi chiếc thực hiện 20 chuyến bay, để tham gia công tác cứu hộ và đưa được khoảng 4.200 người ra khỏi vùng nguy hiểm chỉ trong thời gian khoảng nửa ngày. Ông Kim Jong Un đánh giá cao những nỗ lực của quân đội Triều Tiên trong việc ứng cứu và hỗ trợ nhanh chóng cho những người dân bị ảnh hưởng thiên tai ở những khu vực nêu trên.  KCNA cho biết nhà lãnh đạo Triều Tiên đã 'bắt tay từng phi công"" tham gia giải cứu. Khu vực trên bị ảnh hưởng nặng nề do bão Gaemi gây mưa lớn trong những ngày gần đây. ",Quân đội Triều Tiên đã làm gì để ứng phó với lũ lụt?,Quân đội Triều Tiên đã điều động máy bay trực thăng để giải cứu người dân bị cô lập do lũ lụt.  Họ đã cứu được khoảng 4.200 người trong thời gian nửa ngày.,the_gioi_url_1142.txt
"Tuần trước, Triều Tiên đã họp ứng phó khủng hoảng để thảo luận các chiến lược giảm thiểu tác động của thiên tai đối với nông nghiệp. Thiên tai có khuynh hướng gây ảnh hưởng nặng nề ở Triều Tiên do cơ sở hạ tầng yếu kém và nạn phá rừng. Theo Hãng tin AFP, Triều Tiên đang nỗ lực ngăn chặn lũ lụt, trong đó bao gồm kế hoạch xả nước từ một con đập gần biên giới liên Triều, làm dấy lên lo ngại lũ lụt ở Hàn Quốc.  Hồi đầu tháng 7-2024, Bộ Môi trường Hàn Quốc cho biết Triều Tiên có thể đã xả nước từ đập Hwanggang gần biên giới liên Triều mà không thông báo trước. ",Triều Tiên đang làm gì để đối phó với lũ lụt?,"Triều Tiên đang nỗ lực ngăn chặn lũ lụt, bao gồm kế hoạch xả nước từ một con đập gần biên giới liên Triều.",the_gioi_url_1142.txt
"Cảnh sát đã bắt giữ hàng chục người biểu tình ủng hộ Palestine tại các trường đại học Mỹ, trong đó có Đại học Yale ở bang Connecticut, Đại học Columbia và Đại học New York ở bang New York.  Ngày 22-4, Đại học Columbia ở New York hủy tất cả lớp học trực tiếp do người biểu tình dựng lều trong khuôn viên trường. Ở Đại học Yale, người biểu tình còn chặn giao thông xung quanh khuôn viên trường, đòi trường rút đầu tư khỏi các nhà sản xuất vũ khí quân sự. Tại New York, hàng trăm người biểu tình ở Đại học New York, bất chấp cảnh báo về hậu quả nếu không giải tán. Các video trên mạng xã hội cho thấy cảnh sát phá dỡ lều trại của người biểu tình.",Người biểu tình ủng hộ Palestine đã làm gì ở các trường đại học Mỹ?,"Người biểu tình ủng hộ Palestine đã dựng lều trại, chặn giao thông và đòi các trường rút đầu tư khỏi các nhà sản xuất vũ khí quân sự.",the_gioi_url_3027.txt
"Theo Hãng tin Reuters, các cuộc biểu tình tại Yale, Columbia, New York và các trường đại học khác trên cả nước đang lan rộng, nhằm phản ứng với xung đột Israel - Palestine. Tuần trước, bà Minouche Shafik, hiệu trưởng Đại học Columbia, gọi cảnh sát New York vào trường để giải tỏa lều trại mà người biểu tình dựng trên bãi cỏ, nhằm đòi trường rút các khoản đầu tư liên quan đến Israel.",Người biểu tình ở các trường đại học Mỹ đang phản đối điều gì?,Người biểu tình ở các trường đại học Mỹ đang phản đối xung đột Israel - Palestine và đòi các trường rút đầu tư khỏi các doanh nghiệp liên quan đến Israel.,the_gioi_url_3027.txt
"Các nghị sĩ Cộng hòa tại Hạ viện và Thượng viện, cũng như ít nhất một thượng nghị sĩ Đảng Dân chủ, đã đòi bà Shafik từ chức. Xung đột ở Dải Gaza cũng đang gây ra các cuộc đối đầu gay gắt giữa các nhóm ủng hộ Israel và Palestine tại các trường đại học.",Xung đột Israel-Palestine ảnh hưởng gì đến các trường đại học Mỹ?,"Xung đột Israel-Palestine đã gây ra các cuộc đối đầu gay gắt giữa các nhóm ủng hộ Israel và Palestine tại các trường đại học Mỹ, dẫn đến việc một số nghị sĩ đòi hiệu trưởng Đại học Columbia từ chức.",the_gioi_url_3027.txt
"Chưa dừng lại ở đó, hơn 100 giảng viên Columbia cũng tham gia biểu tình cùng sinh viên. ",Ai đã tham gia biểu tình cùng sinh viên ở Đại học Columbia?,Hơn 100 giảng viên Đại học Columbia đã tham gia biểu tình cùng sinh viên.,the_gioi_url_3027.txt
"Giới chức Ukraine mới đây đã đề xuất ý tưởng cho phép phụ nữ nhập ngũ, nhằm giải quyết tình trạng thiếu nhân lực trên chiến trường.  Cố vấn quân sự Kiev về các vấn đề giới tính Oksana Grigorieva lập luận rằng Chính phủ Ukraine nên bỏ lối tư duy truyền thống, và thể hiện sự bình đẳng thực sự trong lực lượng vũ trang. Ukraine hiện đang cải tổ hệ thống nghĩa vụ quân sự của nước này, bao gồm thay đổi quy định về độ tuổi nhập ngũ, cũng như mức trừng phạt đối với những cá nhân trốn quân dịch.  Hiện tại, Ukraine không có kế hoạch kêu gọi phụ nữ nhập ngũ, tuy nhiên ý tưởng này từng được đề cập trước đó. ""Hiến pháp của chúng tôi quy định rằng nghĩa vụ của mọi công dân Ukraine là bảo vệ quê hương của họ, vì vậy việc phụ nữ phục vụ cho quân đội cũng là điều đúng đắn"", cố vấn Grigorieva nói với  tờ The Times (Anh) hôm 10-4. Bà Grigorieva cũng lập luận rằng Nga ""vẫn sẽ luôn ở đó, vì vậy giống như Israel, chúng ta cần chuẩn bị ngay từ bây giờ, cả đàn ông lẫn phụ nữ đều phải được rèn luyện để sẵn sàng chiến đấu bất cứ lúc nào"". Lực lượng vũ trang Ukraine tiếp tục gặp phải tình trạng thiếu nhân lực trên chiến trường. Tư lệnh Lực lượng Lục quân Aleksandr Pavlyuk hôm 8-4 cảnh báo rằng ""không ai có thể đứng ngoài cuộc"", với lệnh huy động tất cả mọi người tham gia quân đội.",Ukraine đang cân nhắc điều gì liên quan đến nghĩa vụ quân sự?,Ukraine đang cân nhắc cho phép phụ nữ nhập ngũ để giải quyết tình trạng thiếu nhân lực trên chiến trường.,the_gioi_url_75.txt
"Tháng trước, Bộ Quốc phòng Ukraine cho biết hơn 45.000 phụ nữ hiện đang phục vụ trong lực lượng vũ trang Ukraine.  Năm 2023, tất cả phụ nữ Ukraine có bằng y hoặc dược đều phải đăng ký phục vụ trong quân đội. Tháng 1-2024, Bộ Quốc phòng Ukraine đã mua 50.000 bộ đồng phục nữ, lần đầu tiên kể từ khi cuộc xung đột Nga-Ukraine diễn ra vào năm 2022. Theo bà Grigorieva, để khuyến khích nhiều tân binh nữ tự nguyện gia nhập quân đội, những thay đổi trong lối tư duy truyền thống nên được thực hiện ngay từ khi họ còn trẻ. ",Ukraine đã làm gì để khuyến khích phụ nữ tham gia quân đội?,"Ukraine đã thay đổi quy định về nghĩa vụ quân sự, mua đồng phục nữ và kêu gọi thay đổi lối tư duy truyền thống để khuyến khích phụ nữ tham gia quân đội.",the_gioi_url_75.txt
"""Phải thay đổi về cả thể chất lẫn tâm lý. Chúng ta cần chuẩn bị cho các bé gái ngay từ khi còn nhỏ để chúng học cách bảo vệ Tổ quốc"", bà khẳng định. ",Bà Grigorieva muốn thay đổi gì đối với việc đào tạo quân sự?,"Bà Grigorieva cho rằng cần thay đổi cách đào tạo quân sự để chuẩn bị cho các bé gái từ nhỏ, giúp chúng học cách bảo vệ Tổ quốc.",the_gioi_url_75.txt
"Có ít nhất 19 phụ nữ gặp vấn đề, trong đó một số trường hợp nhập viện, sau khi tiêm botox giả hoặc tiêm tại cơ sở không chuyên ở nhiều bang của Mỹ. ",Có vấn đề gì xảy ra với botox ở Mỹ?,Ít nhất 19 phụ nữ đã gặp vấn đề sức khỏe sau khi tiêm botox giả hoặc tiêm tại cơ sở không chuyên ở nhiều bang của Mỹ.,the_gioi_url_61.txt
"Ngày 16-4, Trung tâm Kiểm soát và Phòng ngừa dịch bệnh (CDC) của Mỹ cho biết có ít nhất 19 phụ nữ ở 9 tiểu bang có phản ứng nghiêm trọng sau khi tiêm botox giả hoặc tiêm ở các địa điểm là cơ sở không chuyên như ở nhà riêng hoặc tiệm làm đẹp (spa), do những người không có chuyên môn, bằng cấp thực hiện. Theo Đài NBC News, CDC Mỹ cho biết 9 người trong số 19 bệnh nhân nói trên đã phải nhập viện. 4 người phải điều trị bằng thuốc giải độc tố (botulism antitoxin) vì lo ngại độc tố botulinum có thể lan ra ngoài vị trí tiêm. ",Có bao nhiêu người bị ảnh hưởng bởi botox giả ở Mỹ?,Ít nhất 19 phụ nữ ở 9 tiểu bang của Mỹ đã gặp vấn đề sức khỏe sau khi tiêm botox giả hoặc tiêm ở các cơ sở không chuyên.,the_gioi_url_61.txt
"Một số biến chứng hay gặp khi tiêm botox như khô miệng, mờ mắt, khó thở, đau đầu, buồn nôn... Đến nay vẫn chưa rõ liệu các phản ứng trên chính xác là do tiêm botox giả, bị nhiễm khuẩn hay vấn đề vệ sinh kém. CDC đang điều tra vụ việc này. Cục Quản lý thực phẩm và dược phẩm Mỹ (FDA) cho biết họ cũng tham gia điều tra.",Những biến chứng nào có thể xảy ra khi tiêm botox?,"Một số biến chứng hay gặp khi tiêm botox là khô miệng, mờ mắt, khó thở, đau đầu, buồn nôn.",the_gioi_url_61.txt
"Hiện nay khó mà biết có bao nhiêu người trở thành nạn nhân tại các spa không được quản lý nghiêm ngặt tại Mỹ, vì các trường hợp gặp vấn đề thường không được báo lại cho các sở y tế địa phương hoặc tiểu bang.  ",Tại sao khó xác định số người bị ảnh hưởng bởi botox giả ở Mỹ?,Khó xác định số người bị ảnh hưởng bởi botox giả ở Mỹ vì các trường hợp gặp vấn đề thường không được báo lại cho các sở y tế.,the_gioi_url_61.txt
"Gần 100 quốc gia đến dự thượng đỉnh Ukraine; Cựu tổng thống Pháp quay lại chính trường; Iran và thành viên NATO thực hiện thỏa thuận lịch sử... là những tin tức thế giới đáng chú ý sáng 16-6.  Theo Hãng tin Reuters, ngày 15-6 (giờ địa phương), Hội nghị thượng đỉnh về hòa bình ở Ukraine đã chính thức khai mạc tại Thụy Sĩ, với sự tham dự của lãnh đạo hoặc đại diện cấp cao của hơn 90 quốc gia và vùng lãnh thổ trên thế giới. Như nhiều dự đoán từ trước, Trung Quốc không cử đại diện tham dự hội nghị. Điều này khiến mong muốn thể hiện hình ảnh Nga bị cô lập trên trường quốc tế đã không thành. Trong ngày đầu tiên của hội nghị, các bên chủ yếu bàn bạc về các vấn đề rộng lớn do cuộc chiến gây ra như an ninh lương thực, an ninh hạt nhân...  Riêng Thổ Nhĩ Kỳ và Saudi Arabia - hai trong số các quốc gia được đề xuất đăng cai hội nghị thượng đỉnh hòa bình Ukraine tiếp theo - đều nhấn mạnh sự kiện này cần có sự tham dự của Nga thì mới tạo được tiến triển thực tiễn. Hội nghị sẽ kéo dài đến hết ngày 16-6.",Hội nghị thượng đỉnh về hòa bình ở Ukraine diễn ra như thế nào?,Hội nghị thượng đỉnh về hòa bình ở Ukraine đã được tổ chức tại Thụy Sĩ với sự tham dự của hơn 90 quốc gia và vùng lãnh thổ.  Trung Quốc không cử đại diện tham dự hội nghị.,the_gioi_url_3594.txt
"Rạng sáng 16-6 (giờ Việt Nam), Hãng tin Reuters đăng tải toàn văn dự thảo tuyên bố chung chính thức của hội nghị hòa bình. Bản dự thảo này được hoàn thành ngày 13-6 và bản chính thức sẽ được công bố khi hội nghị bế mạc vào ngày 16-6. Bản dự thảo này đề cập xung đột tại Ukraine là ""chiến tranh"" chống lại Kiev và kêu gọi các bên liên quan tôn trọng toàn vẹn chủ quyền của nước này. Bên cạnh đó, bản dự thảo cũng khẳng định các nước tham gia hội nghị thống nhất tầm nhìn về ba vấn đề: trao quyền kiểm soát Nhà máy điện hạt nhân Zaporizhzhia lại cho Ukraine, đảm bảo sự an toàn cho tàu bè của Kiev neo đậu, đi lại giữa các cảng biển Azov và trao đổi toàn bộ tù binh hai bên bắt giữ. Hiện chưa rõ tuyên bố chung chính thức sẽ thay đổi như thế nào so với dự thảo trên. Nga chưa phản hồi các nội dung trong dự thảo này. Trước đó, Matxcơva đã nhiều lần tuyên bố hội nghị về hòa bình ở Ukraine lần này không có giá trị vì không có sự tham dự của Nga. Ngay bên thềm hội nghị thượng đỉnh trên khai mạc, Phó tổng thống Mỹ Kamala Harris đã công bố khoản viện trợ mới nhất của Washington dành cho Ukraine, với trị giá lên đến hơn 1,5 tỉ USD. Trọng tâm của gói viện trợ này là hỗ trợ nền công nghiệp năng lượng và tình hình nhân đạo tại Ukraine. ",Hội nghị thượng đỉnh về hòa bình ở Ukraine đã đạt được những gì?,"Hội nghị thượng đỉnh về hòa bình ở Ukraine đã đưa ra dự thảo tuyên bố chung, kêu gọi tôn trọng toàn vẹn lãnh thổ của Ukraine và thống nhất tầm nhìn về việc trao quyền kiểm soát Nhà máy điện hạt nhân Zaporizhzhia, đảm bảo an toàn cho tàu bè của Ukraine và trao đổi tù binh.",the_gioi_url_3594.txt
